Epoch, Val_fscore, Val_acc, Train_loss, Val_loss
0, 0.1929390203037701, 0.45168, 1.8186454772949219, 1.2533512115478516
1, 0.2933144088889647, 0.52688, 1.4563382863998413, 1.12742018699646
2, 0.32896590590458114, 0.57808, 1.3068866729736328, 1.0233980417251587
3, 0.39365451646453437, 0.6096, 1.204444169998169, 0.9747534394264221
4, 0.43121220418459466, 0.63728, 1.123924732208252, 0.9260101318359375
5, 0.4090993523076716, 0.65056, 1.0913795232772827, 0.911941647529602
6, 0.447119814215653, 0.67776, 1.0497702360153198, 0.8582065105438232
7, 0.45424164121420935, 0.68848, 0.9925460815429688, 0.8415084481239319
8, 0.4041941087622189, 0.62464, 0.9563146233558655, 0.9638180732727051
9, 0.43883264269094086, 0.66576, 0.955528736114502, 0.8767066597938538
10, 0.4401580124907645, 0.6816, 0.9050922393798828, 0.8592261075973511
11, 0.46243542573577634, 0.69696, 0.8321125507354736, 0.8422831296920776
12, 0.4798162702895854, 0.71584, 0.8421663045883179, 0.7775073647499084
13, 0.5221800901828222, 0.69904, 0.8086065053939819, 0.8432108759880066
14, 0.4756906857103524, 0.71472, 0.7760732769966125, 0.8155971765518188
15, 0.4516042878217512, 0.692, 0.7257939577102661, 0.8817932605743408
16, 0.49223873183010625, 0.68848, 0.737001895904541, 0.8771657943725586
17, 0.49000466830639144, 0.71232, 0.7229325175285339, 0.8081366419792175
18, 0.5079736508236712, 0.71952, 0.6964849233627319, 0.7988694310188293
19, 0.5253969311513459, 0.71504, 0.6487553119659424, 0.8430911898612976
20, 0.4763378640295813, 0.69744, 0.6713405251502991, 0.8831078410148621
21, 0.49679336163635907, 0.71744, 0.6259162425994873, 0.8609083890914917
22, 0.5093453627649708, 0.68368, 0.6045650243759155, 0.9864211082458496
23, 0.5180358337759503, 0.71776, 0.5883438587188721, 0.8701189160346985
24, 0.5011147049633711, 0.71216, 0.5654377937316895, 0.9617338180541992
25, 0.5254893008739319, 0.71888, 0.5438848733901978, 0.9567210674285889
26, 0.5463113190156031, 0.71008, 0.5337151288986206, 0.9721541404724121
27, 0.5103161467795914, 0.71152, 0.5135535001754761, 1.0262688398361206
28, 0.561873679721348, 0.708, 0.5013111233711243, 0.959155261516571
29, 0.5616819006505088, 0.71296, 0.4822225868701935, 1.0188055038452148
30, 0.5469707730457881, 0.71456, 0.506115198135376, 1.0014355182647705
31, 0.5574904402163187, 0.71136, 0.44635090231895447, 1.0558819770812988
32, 0.5699788944177205, 0.70208, 0.47058311104774475, 1.1637318134307861
33, 0.5574943267279584, 0.70832, 0.4723190367221832, 1.068860411643982
34, 0.5677728343818502, 0.70736, 0.43868210911750793, 1.0986013412475586
35, 0.5718415596445419, 0.70256, 0.4022796154022217, 1.1412770748138428
36, 0.5693995922058218, 0.69248, 0.3914321959018707, 1.2965620756149292
37, 0.5625068331596689, 0.69728, 0.4885352849960327, 1.1046417951583862
38, 0.5754271518185222, 0.69952, 0.4046136438846588, 1.151574730873108
39, 0.5855378695252591, 0.7072, 0.3601113259792328, 1.211904525756836
40, 0.5829935146996887, 0.70608, 0.3589414358139038, 1.2704533338546753
41, 0.5549360001955619, 0.69072, 0.3430575728416443, 1.4049862623214722
42, 0.5772154962876986, 0.69456, 0.32406342029571533, 1.4342705011367798
43, 0.5658650671928229, 0.69584, 0.3351631760597229, 1.447089672088623
44, 0.5578528868784929, 0.69184, 0.3876480162143707, 1.3734753131866455
45, 0.5675433271229142, 0.6968, 0.3875565230846405, 1.2890260219573975
46, 0.565681760797726, 0.69648, 0.3169706165790558, 1.4705909490585327
47, 0.5648438509008818, 0.6824, 0.27515938878059387, 1.5389142036437988
48, 0.565779365885169, 0.68784, 0.2871953845024109, 1.6378706693649292
49, 0.5695053965549779, 0.68256, 0.29458022117614746, 1.6790825128555298
50, 0.5567979884336315, 0.67568, 0.3340592682361603, 1.558830976486206
51, 0.5465030674819824, 0.68576, 0.29922550916671753, 1.5074293613433838
52, 0.5481409780650512, 0.6768, 0.2641717493534088, 1.6770172119140625
53, 0.4963284288446883, 0.65024, 0.2768794000148773, 2.1391303539276123
54, 0.5644539377954123, 0.6824, 0.3618278205394745, 1.5518556833267212
55, 0.5629531236222635, 0.68624, 0.23806796967983246, 1.6290687322616577
56, 0.5494709335645408, 0.63472, 0.22284843027591705, 1.931001901626587
57, 0.5301287015303974, 0.67408, 0.3173316717147827, 1.8654688596725464
58, 0.5484683220512901, 0.66992, 0.24449865520000458, 1.7925527095794678
59, 0.5684267171601105, 0.68496, 0.2011992633342743, 1.9696637392044067
60, 0.5495061330564438, 0.67664, 0.18510854244232178, 2.034391403198242
61, 0.5736262650878046, 0.6744, 0.23214104771614075, 1.8957055807113647
62, 0.5703275989563584, 0.67568, 0.20031872391700745, 2.0366485118865967
63, 0.4985595499141631, 0.676, 0.1937800794839859, 2.0814483165740967
64, 0.5553791280190098, 0.67728, 0.16226668655872345, 2.205993890762329
65, 0.5657108440903882, 0.68096, 0.2009342610836029, 2.1926794052124023
66, 0.5381993344208225, 0.66384, 0.18820607662200928, 2.4158949851989746
67, 0.5542347151179167, 0.67152, 0.18830886483192444, 2.151728868484497
68, 0.5635139419625573, 0.67504, 0.18085426092147827, 2.2626986503601074
69, 0.5696502204538331, 0.67696, 0.2704339921474457, 1.9069370031356812
70, 0.5402390096550372, 0.6592, 0.2123464047908783, 2.328064441680908
71, 0.5566761628774533, 0.67408, 0.16404974460601807, 2.204399585723877
72, 0.5602496347070025, 0.66192, 0.1529531180858612, 2.400954484939575
73, 0.5639512650363482, 0.67072, 0.17095312476158142, 2.2777819633483887
74, 0.5254407257938102, 0.65536, 0.14275874197483063, 2.6858267784118652
75, 0.5714946769811646, 0.67152, 0.16195975244045258, 2.5292582511901855
76, 0.5440999096358462, 0.65808, 0.16740454733371735, 2.413301706314087
77, 0.5006247882526721, 0.66672, 0.1961185187101364, 2.4415171146392822
78, 0.5516165845500548, 0.67216, 0.18489623069763184, 2.2175216674804688
79, 0.49464976415759004, 0.67392, 0.13036298751831055, 2.784904956817627
80, 0.5411077194858777, 0.65968, 0.1637641042470932, 2.4794843196868896
81, 0.5531966289820127, 0.66944, 0.17000596225261688, 2.2182366847991943
82, 0.5561695679379178, 0.67024, 0.10482509434223175, 2.5521655082702637
83, 0.5597256990851638, 0.668, 0.08793094754219055, 2.8122127056121826
84, 0.5079655991054902, 0.65856, 0.11065899580717087, 2.9324169158935547
85, 0.5491580315419079, 0.67312, 0.17366555333137512, 2.6477444171905518
86, 0.5575090854849846, 0.66416, 0.13259877264499664, 2.5939972400665283
87, 0.5626863665031077, 0.6728, 0.15055163204669952, 2.671860933303833
88, 0.5331728143460414, 0.67696, 0.15352855622768402, 2.7621512413024902
89, 0.5498686767412349, 0.67488, 0.13560083508491516, 2.5913586616516113
90, 0.5419581944593824, 0.67248, 0.07284805923700333, 2.938370943069458
91, 0.5643119307588567, 0.66688, 0.09267311543226242, 2.7977044582366943
92, 0.5511175811458048, 0.66496, 0.11618451029062271, 2.9191112518310547
93, 0.5578141077113404, 0.66448, 0.10560279339551926, 2.943936824798584
94, 0.5651031277515278, 0.6656, 0.09982460737228394, 2.81461501121521
95, 0.5386336360384408, 0.64624, 0.11699949949979782, 3.207197904586792
96, 0.5335713622581825, 0.6736, 0.12174985557794571, 3.0733909606933594
97, 0.5369710654093027, 0.66288, 0.09810619801282883, 3.136115550994873
98, 0.551338840582752, 0.65488, 0.09007450938224792, 3.046969413757324
99, 0.5599140015199685, 0.66208, 0.0905013382434845, 3.2516777515411377
100, 0.5510918147311672, 0.66032, 0.09343364089727402, 3.4027202129364014
101, 0.5533262038607679, 0.66672, 0.0894833579659462, 3.3806772232055664
102, 0.5452607618137721, 0.65024, 0.09238651394844055, 3.1254236698150635
103, 0.5569221435805036, 0.67984, 0.10683012753725052, 3.306518077850342
104, 0.5515783087775391, 0.67024, 0.1476222425699234, 3.1020143032073975
105, 0.55957593201123, 0.67056, 0.14531250298023224, 2.799146890640259
106, 0.5585958210332796, 0.66848, 0.06784555315971375, 3.3145575523376465
107, 0.5326577927102562, 0.64048, 0.06965292990207672, 3.2299599647521973
108, 0.5402581237283933, 0.66464, 0.09541318565607071, 3.378854751586914
109, 0.5568857087256223, 0.6624, 0.13726107776165009, 2.9687719345092773
110, 0.5599751623352032, 0.67248, 0.08906612545251846, 3.156325340270996
111, 0.5235302999351124, 0.65888, 0.06719916313886642, 3.4475278854370117
112, 0.5547856375385133, 0.65712, 0.05371331050992012, 3.6079115867614746
113, 0.5574893620791033, 0.66528, 0.09090793132781982, 3.3854150772094727
114, 0.5404241135742559, 0.66032, 0.0599968321621418, 3.437117099761963
115, 0.5409538861275173, 0.668, 0.08059478551149368, 3.342123031616211
116, 0.5659903967398822, 0.66192, 0.10530803352594376, 3.3155062198638916
117, 0.5567146470023145, 0.65632, 0.08059218525886536, 3.310464382171631
118, 0.5448040884309171, 0.64416, 0.08328758925199509, 3.3694565296173096
119, 0.5542175848946324, 0.65872, 0.07489800453186035, 3.462785005569458
120, 0.55618820637577, 0.66736, 0.04272083565592766, 3.7735986709594727
121, 0.5551953635844468, 0.66624, 0.04108549281954765, 3.8265881538391113
122, 0.5319376495756037, 0.6544, 0.052594736218452454, 4.042153835296631
123, 0.48399628116521765, 0.64336, 0.10704632103443146, 4.0789923667907715
124, 0.4816938759495774, 0.63712, 0.22116291522979736, 3.4896302223205566
125, 0.5610400021428065, 0.66304, 0.14864258468151093, 2.626710891723633
126, 0.5526308072173672, 0.65904, 0.07191456109285355, 3.068148374557495
127, 0.5564432845728667, 0.65424, 0.052579015493392944, 3.2866570949554443
128, 0.5664697361770646, 0.66944, 0.04003379866480827, 3.630065679550171
129, 0.5039573244437968, 0.63232, 0.1047259271144867, 3.5862107276916504
130, 0.5283775087520023, 0.65104, 0.11503705382347107, 3.278068780899048
131, 0.5530016970773493, 0.65232, 0.09238242357969284, 3.242793083190918
132, 0.5501167091400928, 0.65648, 0.05118420720100403, 3.5091049671173096
133, 0.5488930161604998, 0.66448, 0.054539795964956284, 3.718660354614258
134, 0.5496507798843387, 0.6576, 0.08121246099472046, 3.7095937728881836
135, 0.5559611535560062, 0.66384, 0.04976779967546463, 3.8484086990356445
136, 0.5544846017906445, 0.66416, 0.06126921996474266, 3.8763861656188965
137, 0.5655093051619331, 0.67088, 0.0654468908905983, 3.9265105724334717
138, 0.5398617156868267, 0.65488, 0.1078646257519722, 3.746885061264038
139, 0.522382505575755, 0.66832, 0.09840641915798187, 3.630060911178589
140, 0.551384596644233, 0.66336, 0.06096689775586128, 3.7068111896514893
141, 0.5628542972455292, 0.66352, 0.03220312297344208, 3.703063726425171
142, 0.5546413956647054, 0.66304, 0.028888393193483353, 4.040162086486816
143, 0.5534006844844521, 0.66112, 0.026234596967697144, 4.066700458526611
144, 0.5236790279102367, 0.65888, 0.044270094484090805, 4.173304557800293
145, 0.5038752231564322, 0.64848, 0.11045404523611069, 3.898609161376953
146, 0.5292589156263301, 0.652, 0.12865935266017914, 3.471398115158081
147, 0.546349487266457, 0.65408, 0.068056620657444, 3.5794222354888916
148, 0.5298315747679226, 0.65472, 0.05824393033981323, 3.540562391281128
149, 0.550472783602525, 0.66432, 0.03750622272491455, 3.700838088989258
150, 0.5572527281571003, 0.664, 0.025173954665660858, 4.109035968780518
151, 0.547235733426789, 0.65968, 0.032943882048130035, 4.248629570007324
152, 0.5492192781639905, 0.65312, 0.03956771641969681, 4.46858024597168
153, 0.5574719179199733, 0.6672, 0.052815575152635574, 4.209349632263184
154, 0.5307847321536744, 0.65616, 0.13421255350112915, 3.6288890838623047
155, 0.5567265060123662, 0.65456, 0.12864235043525696, 3.2958760261535645
156, 0.5508194645947456, 0.66272, 0.06577777117490768, 3.4899702072143555
157, 0.5585593070499967, 0.67024, 0.0319264680147171, 3.711552381515503
158, 0.5444949405756848, 0.66192, 0.02976909652352333, 3.9481770992279053
159, 0.5601077590292289, 0.66736, 0.023017095401883125, 4.21069860458374
160, 0.555548154400004, 0.65984, 0.021017761901021004, 4.266493320465088
161, 0.5535654785043495, 0.65072, 0.028709154576063156, 4.24913215637207
162, 0.542521540282164, 0.6576, 0.03198898211121559, 4.401871681213379
163, 0.5439503762238546, 0.65824, 0.15364845097064972, 3.6796486377716064
164, 0.5354556490003318, 0.64736, 0.15283550322055817, 3.1666157245635986
165, 0.5401355590051098, 0.66816, 0.09441925585269928, 3.3485865592956543
166, 0.5464141963873604, 0.65712, 0.06411764770746231, 3.4867899417877197
167, 0.5440922366453045, 0.66304, 0.032446812838315964, 3.756279706954956
168, 0.5471988860153337, 0.6696, 0.018735293298959732, 4.135677337646484
169, 0.5503077668431695, 0.66192, 0.018926868215203285, 4.103306770324707
170, 0.5426353008920792, 0.65424, 0.025856897234916687, 4.274158477783203
171, 0.553769443210063, 0.6568, 0.029267219826579094, 4.4510698318481445
172, 0.5063046726957298, 0.64096, 0.08225608617067337, 4.231729507446289
173, 0.5301326670781114, 0.62672, 0.11657797545194626, 3.861812114715576
174, 0.5170799284377569, 0.65184, 0.09132220596075058, 3.6489903926849365
175, 0.5251697265804159, 0.65824, 0.0647960901260376, 3.6303913593292236
176, 0.5475011192202823, 0.64992, 0.05201578140258789, 3.7525758743286133
177, 0.550804729675962, 0.65424, 0.032245032489299774, 4.0370073318481445
178, 0.5411290268447548, 0.65728, 0.06328623741865158, 4.244898319244385
179, 0.5186352329150379, 0.65824, 0.06944197416305542, 3.865508556365967
180, 0.5510412845137945, 0.65696, 0.03635604307055473, 3.8375303745269775
181, 0.5449966348486416, 0.65936, 0.028411997482180595, 4.207991123199463
182, 0.5329480594160204, 0.64064, 0.09372629225254059, 3.8255245685577393
183, 0.5429778633435888, 0.65536, 0.08604133129119873, 3.6974637508392334
184, 0.5430192656465578, 0.65504, 0.04859081655740738, 4.015496730804443
185, 0.5062531838616885, 0.64752, 0.03641257435083389, 4.1015625
186, 0.5545864218232579, 0.65808, 0.02465714141726494, 4.2444024085998535
187, 0.550945732186571, 0.64864, 0.025156313553452492, 4.519186496734619
188, 0.5523998292032825, 0.65648, 0.03491611406207085, 4.402502536773682
189, 0.5421500716365762, 0.66128, 0.039608974009752274, 4.632035732269287
190, 0.530663536661048, 0.6368, 0.05284937843680382, 4.416459560394287
191, 0.5377068077135673, 0.65344, 0.09492947161197662, 4.4642510414123535
192, 0.5468299776942175, 0.65056, 0.14465056359767914, 3.4345571994781494
193, 0.5477856837650228, 0.64816, 0.06705977767705917, 3.811802864074707
194, 0.5531353310495041, 0.65952, 0.045258890837430954, 4.034128189086914
195, 0.5446811434273015, 0.65856, 0.02399303950369358, 4.324969291687012
196, 0.5443344955598985, 0.64896, 0.03465306758880615, 4.332856178283691
197, 0.5155107061575723, 0.65856, 0.07001126557588577, 4.168816566467285
198, 0.5246748879273683, 0.64448, 0.08145341277122498, 4.257564067840576
199, 0.5285235927815305, 0.66064, 0.0947294756770134, 3.902817487716675
